ID,elevation,aspect,slope,hor_hydro,ver_hydro,hor_road,hillsd_9am,hillsd_noon,hillsd_3pm,hor_fire,cover_type,soil,wild,twild
4182,3211,290,20,417,101,3436,159,232,212,1814,2,31,3,w3
4183,3251,142,22,604,94,977,246,228,99,1298,2,27,3,w3
4184,3157,119,17,446,111,390,246,223,100,1852,2,23,1,w1
4185,2969,208,9,256,87,1924,214,249,170,1050,2,33,3,w3
4186,2996,192,10,339,61,2101,219,248,162,1061,2,33,3,w3
4187,3058,256,8,42,1,2783,202,245,182,1345,2,23,3,w3
4188,3294,105,19,518,137,1150,249,213,85,1134,7,40,3,w3
4189,3190,156,30,573,190,765,238,227,97,1463,2,27,3,w3
4190,2930,97,20,513,10,418,248,206,77,577,1,33,3,w3
4191,3095,5,10,175,11,2995,208,221,150,1506,2,31,3,w3
4192,3135,110,13,365,89,313,242,226,111,1867,2,23,1,w1
4193,3199,354,12,240,21,1106,200,218,156,666,1,24,2,w2
4194,2937,32,12,642,60,661,217,214,130,1120,1,24,3,w3
4195,2946,336,9,366,79,514,201,229,167,969,1,31,3,w3
4196,2891,11,19,30,6,1584,196,198,134,1167,2,31,3,w3
4197,2954,1,12,579,77,591,203,218,152,1100,1,24,3,w3
4198,3017,119,20,323,89,912,249,219,89,987,1,32,3,w3
4199,3306,172,16,240,41,1637,229,246,143,2886,1,22,1,w1
4200,3151,133,13,342,13,390,240,234,121,1994,2,23,1,w1
4201,2969,319,17,120,50,1154,173,221,188,914,2,32,3,w3
4202,2960,352,21,631,83,644,180,200,155,1142,1,24,3,w3
4203,2880,98,18,499,75,618,246,212,88,742,1,33,3,w3
4204,3175,71,9,552,9,685,230,223,126,937,2,32,2,w2
4205,3320,285,17,875,198,3862,172,238,205,2305,1,31,3,w3
4206,3012,135,19,150,18,400,246,228,103,1703,1,22,3,w3
4207,2928,310,25,350,159,532,145,214,206,1168,1,33,3,w3
4208,2975,335,15,492,215,624,184,218,173,1332,2,32,3,w3
4209,3000,19,19,811,228,875,202,195,124,1370,1,24,3,w3
4210,2990,17,28,454,35,666,186,171,110,1167,1,24,3,w3
4211,3206,154,15,218,68,742,237,240,128,2366,2,22,1,w1
4212,3062,88,23,618,92,466,247,196,67,990,1,32,3,w3
4213,3004,355,24,781,21,808,173,190,149,1290,1,24,3,w3
4214,3228,186,2,0,0,750,219,240,157,1154,1,19,2,w2
4215,3118,213,11,492,61,3166,210,251,175,1809,2,31,3,w3
4216,3147,92,16,256,4,1031,243,214,95,1082,2,22,3,w3
4217,2895,34,21,404,82,703,211,188,104,853,1,33,3,w3
4218,3025,23,27,480,0,730,193,171,102,1234,1,24,3,w3
4219,3010,151,8,216,33,977,231,240,141,1136,1,32,3,w3
4220,3223,297,9,242,40,841,195,237,182,706,1,32,2,w2
4221,3017,147,13,153,10,924,237,238,130,1146,1,32,3,w3
4222,3126,124,15,134,12,371,244,228,108,2165,2,23,1,w1
4223,3195,119,14,339,10,658,244,227,108,942,2,32,2,w2
4224,2896,237,15,30,7,2117,193,252,194,1441,2,23,3,w3
4225,3376,294,23,1033,254,4001,151,228,214,2473,2,31,3,w3
4226,3036,352,18,900,159,949,186,206,157,1415,1,24,3,w3
4227,3020,352,23,180,5,800,172,193,154,1194,1,24,3,w3
4228,3144,123,16,537,50,703,245,227,106,1146,2,32,2,w2
4229,3143,284,15,684,70,3391,178,239,201,2016,1,31,3,w3
4230,3005,338,15,42,8,339,187,218,170,1820,1,23,3,w3
4231,2892,70,11,242,85,698,232,218,117,930,1,33,3,w3
4232,3054,337,20,774,295,892,171,207,172,1574,2,33,3,w3
4233,3033,356,23,180,7,830,175,191,148,1224,1,24,3,w3
4234,3081,291,19,120,42,420,164,234,209,1756,1,22,2,w2
4235,3206,302,9,270,32,642,195,236,181,872,1,22,2,w2
4236,3245,286,25,870,126,3661,143,230,223,2230,1,31,3,w3
4237,3265,159,23,212,81,1820,237,237,118,339,7,39,3,w3
4238,3069,14,24,865,309,976,190,184,123,1557,2,33,3,w3
4239,3064,17,27,390,38,841,188,174,112,1310,1,24,3,w3
4240,3234,294,6,30,3,658,202,239,176,1140,1,19,2,w2
4241,3260,239,22,212,32,492,174,252,210,1298,2,40,2,w2
4242,3087,108,20,450,32,537,250,212,81,1224,1,32,3,w3
4243,3068,14,26,300,42,872,186,176,117,1310,1,24,3,w3
4244,3117,240,13,708,68,3326,195,251,192,2024,1,31,3,w3
4245,2967,0,25,297,58,1724,175,185,140,1448,2,33,3,w3
4246,3331,285,24,1040,98,3778,148,232,221,2402,2,27,3,w3
4247,2942,52,13,95,9,845,226,211,116,1426,1,32,3,w3
4248,3171,67,6,0,0,953,227,228,135,2520,1,23,1,w1
4249,3143,302,11,696,51,598,190,235,185,1403,2,22,2,w2
4250,3175,273,21,858,111,3515,160,241,217,2188,1,31,3,w3
4251,3214,281,29,907,139,3596,128,228,232,2249,1,27,3,w3
4252,3076,115,15,360,21,618,244,225,106,1298,1,32,3,w3
4253,3102,18,22,256,76,967,197,189,122,1383,1,24,3,w3
4254,2958,53,23,192,69,2067,226,184,81,1652,1,33,3,w3
4255,3437,245,4,1256,125,3992,212,243,169,2718,7,40,3,w3
4256,3195,73,12,42,1,1761,234,217,113,342,7,35,3,w3
4257,3189,16,14,85,18,981,208,211,138,2452,1,23,1,w1
4258,3172,46,17,30,0,1624,223,201,106,484,1,35,3,w3
4259,3101,99,20,60,5,1254,249,207,78,872,1,22,3,w3
4260,2858,321,31,134,64,810,126,193,198,1195,1,33,3,w3
4261,2806,53,12,30,3,566,227,215,120,1040,2,33,3,w3
4262,3219,130,12,323,41,560,240,233,122,859,1,23,2,w2
4263,3215,292,5,379,40,618,205,239,172,800,1,23,2,w2
4264,2999,51,24,297,97,2099,224,181,79,1774,1,33,3,w3
4265,3196,292,5,192,2,85,205,239,172,1371,1,23,2,w2
4266,3142,82,34,67,26,1356,243,159,16,812,7,39,3,w3
4267,2823,345,5,0,0,977,211,232,160,1261,1,23,3,w3
4268,2767,18,28,124,36,1020,185,169,107,997,1,33,3,w3
4269,3113,54,7,256,37,742,224,225,136,1560,2,33,3,w3
4270,3155,144,18,182,38,503,242,234,114,1671,2,32,3,w3
4271,3137,140,16,182,20,551,242,234,116,1632,2,32,3,w3
4272,3167,260,22,912,392,1127,162,246,219,1452,1,33,3,w3
4273,3180,21,6,934,22,1215,216,227,148,1517,2,33,3,w3
4274,2910,66,13,360,31,558,232,214,111,1816,1,32,3,w3
4275,3126,172,7,680,18,510,225,244,152,1719,2,22,2,w2
4276,3097,21,15,120,21,1001,209,207,132,1507,2,33,3,w3
4277,3379,203,17,90,27,2568,210,253,173,466,7,39,3,w3
4278,3161,134,20,175,44,518,247,226,98,1722,2,32,3,w3
4279,2810,19,30,201,79,994,183,163,102,1065,1,33,3,w3
4280,3282,303,13,212,24,488,183,233,190,1101,2,32,2,w2
4281,3226,297,8,277,48,577,196,238,181,1206,2,24,2,w2
4282,3180,84,15,446,14,953,240,213,100,1431,1,32,2,w2
4283,3124,322,14,636,203,3215,183,225,181,2288,1,31,3,w3
4284,3251,275,28,953,330,3437,134,233,232,2489,2,27,3,w3
4285,3267,272,23,983,346,3458,154,240,222,2509,2,27,3,w3
4286,3417,135,5,124,1,2984,228,238,144,883,7,35,3,w3
4287,2845,21,12,150,2,636,212,214,138,1266,2,32,3,w3
4288,2799,18,27,201,54,1114,188,173,110,1082,1,33,3,w3
4289,2771,293,23,90,24,1584,148,228,217,1170,2,33,3,w3
4290,3126,49,13,631,18,510,225,211,118,1761,2,33,2,w2
4291,3084,23,29,404,183,2180,191,166,98,1908,1,33,3,w3
4292,3276,261,17,1006,355,3458,176,247,208,2551,2,27,3,w3
4293,3256,88,29,30,10,2182,248,178,0,182,7,35,3,w3
4294,3060,169,6,60,5,850,225,243,152,1543,2,32,3,w3
4295,2923,303,34,234,105,1054,108,201,222,1376,1,33,3,w3
4296,3101,100,24,127,24,1269,251,200,64,1672,2,13,3,w3
4297,3224,290,10,218,26,875,191,239,188,1328,2,24,2,w2
4298,3151,40,7,607,43,840,221,224,138,1566,1,22,2,w2
4299,3149,312,14,636,96,247,182,229,187,1897,2,33,3,w3
4300,3074,18,21,190,2,1660,198,190,122,1616,2,31,3,w3
4301,3353,214,7,0,0,2650,214,247,169,552,7,35,3,w3
4302,3238,355,17,618,62,1376,191,208,154,1566,1,13,3,w3
4303,2877,294,22,0,0,459,152,228,214,1860,1,24,3,w3
4304,2875,39,12,85,5,592,220,213,126,1398,2,32,3,w3
4305,3309,139,20,67,20,2315,246,229,102,283,7,39,3,w3
4306,3242,350,11,108,6,2033,200,221,160,283,7,35,3,w3
4307,3055,180,5,0,0,850,222,243,156,1624,1,22,3,w3
4308,2836,135,1,42,4,1194,220,238,154,1451,1,23,3,w3
4309,3093,306,18,509,289,1114,166,226,199,1239,1,33,3,w3
4310,3170,299,12,890,32,1315,186,235,189,1356,1,31,3,w3
4311,2848,339,23,240,57,1812,164,200,170,1343,1,33,3,w3
4312,2830,9,21,134,15,2069,192,193,133,1495,1,33,3,w3
4313,3239,36,6,361,41,1064,220,226,142,1450,1,32,2,w2
4314,3041,63,11,285,125,2916,230,218,120,2227,1,33,3,w3
4315,3177,306,7,576,167,752,201,236,174,1998,1,24,3,w3
4316,3187,197,10,510,70,702,218,249,165,2048,2,32,3,w3
4317,2921,53,9,277,4,661,226,220,128,1987,1,24,3,w3
4318,2869,6,21,228,64,1907,189,194,138,1415,1,33,3,w3
4319,3142,4,28,391,81,1410,171,173,129,1652,2,33,3,w3
4320,3084,252,22,513,163,3042,165,249,217,2367,2,31,3,w3
4321,3121,20,14,684,331,1201,209,210,135,1170,1,31,3,w3
4322,3240,23,14,335,42,824,212,210,133,1412,2,24,2,w2
4323,3164,11,10,362,88,810,210,221,147,1756,2,33,3,w3
4324,3165,24,14,351,89,840,212,209,131,1747,2,33,3,w3
4325,3116,320,19,247,75,2060,169,219,189,1892,2,33,3,w3
4326,3145,309,18,648,224,3120,169,226,196,2471,2,31,3,w3
4327,3194,63,10,192,44,1321,229,221,124,1072,1,22,3,w3
4328,3025,100,27,85,29,997,252,193,50,1655,1,33,3,w3
4329,3064,298,25,446,246,1200,143,222,216,1187,1,33,3,w3
4330,2953,63,17,335,1,785,233,203,97,1986,1,24,3,w3
4331,2772,83,28,30,16,1516,245,179,44,1295,1,33,3,w3
4332,3254,257,9,600,51,1549,200,246,185,1392,1,13,3,w3
4333,2893,13,13,242,7,752,207,213,142,1492,2,32,3,w3
4334,2851,72,10,272,100,1323,232,221,120,1291,2,32,3,w3
4335,2788,252,31,108,28,1691,138,243,233,1376,2,13,3,w3
4336,3300,60,5,0,0,2451,224,229,140,458,7,35,3,w3
4337,3141,345,11,907,354,1347,199,223,163,1106,1,31,3,w3
4338,3152,66,9,170,7,1471,229,223,127,1729,1,31,3,w3
4339,2904,322,9,342,89,1950,198,232,173,1518,2,32,3,w3
4340,3220,354,15,400,54,589,193,212,156,1898,1,33,2,w2
4341,3181,296,34,658,115,190,106,207,230,2105,2,33,3,w3
4342,3192,329,13,451,116,1231,187,223,175,1772,2,33,3,w3
4343,3190,29,6,560,73,854,218,227,145,2112,1,22,3,w3
4344,3190,38,11,495,114,1323,220,216,130,1800,2,33,3,w3
4345,3126,52,29,541,221,2290,220,163,58,2190,1,33,3,w3
4346,2808,251,28,124,47,1784,147,246,228,1482,2,13,3,w3
4347,3059,32,16,361,135,2388,215,203,120,2240,1,33,3,w3
4348,2943,40,16,531,78,1022,220,204,114,1480,2,33,3,w3
4349,2800,57,25,85,35,1590,228,177,68,1442,5,33,3,w3
4350,3197,51,14,481,69,1388,226,210,115,1861,2,33,3,w3
4351,3069,319,13,330,148,2785,185,227,182,2483,2,31,3,w3
4352,3175,39,10,339,58,900,221,217,130,2139,1,22,3,w3
4353,2935,332,19,350,40,875,171,212,178,1638,2,33,3,w3
4354,2970,356,12,469,87,973,201,219,155,1549,2,33,3,w3
4355,2893,66,11,513,150,1252,231,217,117,1448,2,32,3,w3
4356,3281,242,8,618,83,1142,205,247,180,1722,1,13,2,w2
4357,3243,7,12,285,77,631,205,215,147,1992,1,33,2,w2
4358,2892,10,17,127,28,2227,199,203,138,2079,1,33,3,w3
4359,3218,316,15,180,34,67,181,227,186,1704,1,23,2,w2
4360,3259,1,9,569,60,671,207,223,153,1126,1,23,2,w2
4361,3235,1,12,582,159,1159,203,217,152,1928,2,33,3,w3
4362,3050,267,33,300,129,2721,118,231,241,2525,2,31,3,w3
4363,3214,335,14,824,11,1594,188,221,172,1034,1,31,3,w3
4364,2836,93,14,201,71,1566,242,217,102,1515,5,33,3,w3
4365,3145,36,17,301,39,1053,217,200,113,1919,1,22,3,w3
4366,3201,349,21,1018,397,1537,177,200,158,895,1,33,3,w3
4367,2953,18,12,300,105,2408,211,215,140,1944,1,33,3,w3
4368,3265,15,7,300,76,350,214,226,149,1441,1,23,2,w2
4369,3265,58,14,698,189,713,230,209,109,2087,2,33,3,w3
4370,3256,18,7,382,57,443,215,226,148,1348,1,23,2,w2
4371,3195,333,11,323,87,1972,195,226,170,2190,2,32,3,w3
4372,3150,338,18,618,324,1530,179,212,171,864,1,24,3,w3
4373,3232,7,15,932,29,1645,202,210,144,899,1,33,3,w3
4374,3152,347,24,361,65,1598,167,194,160,2056,1,24,3,w3
4375,2768,49,5,0,0,1814,222,228,141,1652,1,23,3,w3
4376,3175,259,22,255,66,324,162,246,219,2296,2,22,2,w2
4377,3274,147,19,569,113,1131,242,235,114,1872,1,13,2,w2
4378,2883,303,24,150,33,1570,147,221,211,1214,1,33,3,w3
4379,2861,213,16,242,73,2110,204,253,182,1798,2,13,3,w3
4380,3266,270,7,618,131,485,202,243,180,2269,2,33,3,w3
4381,3025,271,30,218,99,2569,129,233,235,2641,2,33,3,w3
4382,3306,50,16,825,209,1290,225,202,106,1800,7,40,3,w3
4383,3109,72,21,242,14,1200,239,195,77,2287,1,39,3,w3
4384,3024,32,19,30,4,1048,212,196,113,2391,1,24,3,w3
4385,2909,76,14,547,156,1421,236,214,106,1654,2,32,3,w3
4386,2929,13,13,85,14,2296,207,214,142,1883,1,33,3,w3
4387,3080,341,9,42,3,150,201,226,165,2071,1,23,2,w2
4388,3006,68,29,210,85,2264,235,170,46,2542,1,33,3,w3
4389,3200,359,18,201,28,1869,191,204,149,1733,1,39,3,w3
4390,3184,23,19,553,101,1552,205,195,121,2154,1,24,3,w3
4391,3002,348,14,134,10,1020,192,216,161,2197,1,32,3,w3
4392,2960,1,13,277,69,2423,200,214,151,2039,1,33,3,w3
4393,3237,223,12,430,53,306,205,251,182,1774,1,23,2,w2
4394,3186,307,17,120,25,582,173,228,195,2389,1,23,2,w2
4395,3320,114,11,30,2,2067,239,229,119,927,7,39,3,w3
4396,2940,68,12,655,187,1429,232,216,114,1753,2,32,3,w3
4397,3180,273,14,277,45,240,181,243,201,2527,2,31,3,w3
4398,3298,138,11,830,163,780,237,236,128,2287,2,32,3,w3
4399,3229,35,18,60,21,1926,216,199,113,1409,1,31,3,w3
4400,3186,158,8,192,52,474,229,242,146,2161,2,22,2,w2
4401,3332,307,17,792,133,860,170,227,197,932,1,23,2,w2
4402,3235,359,13,42,4,1950,200,216,153,1505,1,24,3,w3
4403,2862,217,24,108,36,2356,187,254,193,2040,2,13,3,w3
4404,2950,197,19,182,76,2590,212,252,168,2195,2,13,3,w3
4405,2990,313,12,120,15,2372,188,231,183,1549,1,33,3,w3
4406,3260,247,13,495,125,510,194,249,193,2458,2,13,3,w3
4407,3312,322,11,755,184,1224,192,229,177,2260,2,32,3,w3
4408,3314,43,10,577,186,1317,222,219,131,2250,2,32,3,w3
4409,3046,7,17,677,13,1237,196,203,141,1989,1,32,3,w3
4410,3022,24,20,212,68,2375,205,193,118,1332,1,24,3,w3
4411,3312,351,17,849,184,1148,187,208,158,2300,2,32,3,w3
4412,3093,52,32,331,172,2065,218,155,49,2703,1,33,3,w3
4413,2998,48,17,865,103,1382,224,201,105,1921,2,33,3,w3
4414,3119,274,11,0,0,469,192,243,191,2148,1,22,2,w2
4415,3310,340,13,726,121,765,192,221,167,1048,1,23,2,w2
4416,3179,299,17,67,6,757,170,231,200,2455,1,23,2,w2
4417,3416,120,27,319,59,2418,254,206,61,967,7,40,3,w3
4418,3279,12,26,277,76,2072,184,179,122,1167,1,39,3,w3
4419,2960,57,13,706,203,1531,228,211,114,1905,2,33,3,w3
4420,2930,224,19,108,37,2659,192,254,194,2135,2,13,3,w3
4421,3003,317,10,228,58,2543,195,232,177,1828,1,32,3,w3
4422,3034,316,16,242,4,2442,177,225,188,1374,1,33,3,w3
4423,3115,41,5,85,1,443,220,229,145,2060,1,22,2,w2
4424,3448,45,11,774,85,939,223,217,127,408,7,40,2,w2
4425,3000,282,14,258,58,2581,180,240,199,1844,2,32,3,w3
4426,3016,354,17,150,46,2547,191,209,155,1733,1,33,3,w3
4427,3190,37,5,210,29,1061,220,229,145,2072,1,23,2,w2
4428,3319,73,9,510,191,1266,230,223,126,2371,2,32,3,w3
4429,3102,48,37,295,175,2029,206,134,32,2801,1,33,3,w3
4430,3272,0,16,60,17,2102,195,209,150,1395,1,31,3,w3
4431,3023,54,18,927,128,1450,228,199,98,2016,1,33,3,w3
4432,3244,294,8,541,36,540,199,238,179,1624,1,23,2,w2
4433,3316,288,2,767,132,785,213,239,164,1072,1,23,2,w2
4434,2954,99,25,85,28,2164,251,197,59,2881,1,33,3,w3
4435,3072,9,22,268,95,2521,190,191,132,1173,1,24,3,w3
4436,3236,200,21,573,101,600,207,253,172,2591,2,13,3,w3
4437,2989,93,34,150,60,2101,249,167,0,2896,1,33,3,w3
4438,2895,290,14,30,9,2722,180,237,197,2184,1,22,3,w3
4439,2966,263,17,124,24,2704,176,246,208,1926,1,22,3,w3
4440,3071,39,20,212,77,2550,217,192,102,1082,1,24,3,w3
4441,3301,291,7,726,55,716,201,239,177,1230,1,23,2,w2
4442,3346,12,22,360,135,2224,191,189,128,1082,1,39,3,w3
4443,3323,331,2,875,139,891,213,236,160,990,1,23,2,w2
4444,3268,37,12,488,61,1610,219,214,128,2739,1,32,3,w3
4445,3147,38,21,570,87,1434,215,190,101,2245,2,33,3,w3
4446,3163,215,8,210,26,655,213,248,171,2499,1,23,2,w2
4447,3200,109,17,569,279,1765,247,219,96,2920,1,33,3,w3
4448,3054,359,12,30,6,2604,202,219,153,834,1,22,3,w3
4449,2870,294,16,150,29,2544,173,234,201,2336,2,13,3,w3
4450,3217,289,14,518,82,532,181,238,197,2763,2,31,3,w3
4451,3313,266,11,882,99,836,192,245,192,2619,2,32,3,w3
4452,2838,58,18,120,47,2143,230,199,96,2195,5,33,3,w3
4453,3156,202,13,319,26,313,213,251,170,2823,1,32,2,w2
4454,3244,241,10,700,109,698,202,248,184,2733,2,31,3,w3
4455,3251,239,14,210,44,1395,194,251,193,2751,1,33,3,w3
4456,3164,113,20,513,238,1748,250,215,85,2894,1,33,3,w3
4457,3212,0,15,0,0,1677,197,211,150,2469,1,22,3,w3
4458,3207,4,15,216,63,684,199,209,146,1873,1,39,2,w2
4459,3031,84,27,272,99,1910,246,183,48,2958,1,33,3,w3
4460,3255,74,17,228,4,1839,238,205,92,2197,1,39,3,w3
4461,2815,55,19,30,14,2270,228,197,94,2278,1,23,3,w3
4462,3347,133,19,655,141,474,246,227,101,247,1,38,2,w2
4463,3238,141,16,600,31,1507,241,234,118,2753,2,33,3,w3
4464,2851,228,19,42,12,2597,190,254,197,2435,2,13,3,w3
4465,2859,234,22,67,20,2620,177,253,207,2427,2,13,3,w3
4466,3125,307,21,175,47,2800,156,222,203,1224,1,32,3,w3
4467,3126,318,14,309,49,255,183,227,184,1380,1,22,2,w2
4468,3204,33,17,134,42,832,214,200,117,1965,1,23,2,w2
4469,3325,317,8,488,78,892,200,233,173,1290,1,23,2,w2
4470,3324,2,5,511,77,902,212,229,155,1260,1,23,2,w2
4471,3140,114,20,470,204,1699,250,216,85,2818,1,33,3,w3
4472,2957,64,25,466,175,2023,234,181,65,2177,1,33,3,w3
4473,3177,131,15,175,28,964,243,231,112,2130,1,23,2,w2
4474,3158,279,6,351,17,295,203,241,177,2982,2,23,3,w3
4475,3181,298,22,300,115,1624,151,226,212,2230,2,33,3,w3
4476,3229,27,15,242,67,799,212,207,128,1857,1,23,2,w2
4477,3204,49,19,108,8,912,224,196,98,1987,1,23,2,w2
4478,3324,327,5,474,61,959,208,234,165,1260,1,23,2,w2
4479,3251,115,16,150,37,1092,246,222,99,2649,2,32,3,w3
4480,2999,80,32,190,70,1874,243,165,27,2873,2,33,3,w3
4481,3218,340,15,633,79,2067,187,217,168,295,1,33,3,w3
4482,3224,319,30,573,155,509,131,198,200,1518,1,22,2,w2
4483,3317,302,16,339,70,947,173,231,197,1411,1,23,2,w2
4484,3309,136,14,531,103,391,241,234,119,306,2,38,2,w2
4485,3169,156,14,228,23,969,235,241,132,2101,1,23,2,w2
4486,3185,225,13,459,76,376,202,252,185,2992,2,31,3,w3
4487,3040,123,25,242,104,1786,253,211,70,2809,1,33,3,w3
4488,3117,218,10,218,41,2949,209,250,177,1430,1,32,3,w3
4489,3276,263,12,210,41,960,189,246,196,1652,1,23,2,w2
4490,3154,201,6,277,45,201,218,245,163,3089,2,23,3,w3
4491,3242,21,12,234,35,1187,212,215,138,2553,2,23,3,w3
4492,3301,326,24,124,51,1844,153,205,188,2520,1,33,3,w3
4493,3050,56,24,600,25,2069,227,182,75,2003,1,33,3,w3
4494,2989,245,18,234,17,3108,180,251,206,1928,2,13,3,w3
4495,3193,241,13,630,84,451,194,251,193,2971,2,31,3,w3
4496,3146,101,9,234,11,874,235,228,124,2167,1,23,2,w2
4497,3172,239,10,390,63,258,202,248,183,3084,2,23,3,w3
4498,2925,83,17,0,0,1905,241,209,93,2806,2,19,3,w3
4499,3273,302,17,481,90,636,169,229,200,228,1,33,2,w2
4500,3356,309,18,781,171,924,167,225,197,443,1,33,2,w2
4501,3222,143,12,95,8,930,237,237,129,2466,2,23,3,w3
4502,3124,105,18,480,188,1486,247,215,90,2571,1,33,3,w3
4503,3125,56,23,532,100,2081,228,185,79,1896,1,33,3,w3
4504,2885,9,9,127,24,2779,210,222,149,2305,1,32,3,w3
4505,3164,234,6,421,55,256,210,246,173,3018,2,23,3,w3
4506,3249,33,13,190,33,1134,217,211,127,1967,1,23,2,w2
4507,3339,160,15,598,190,1597,234,242,134,1436,1,31,2,w2
4508,3129,180,1,108,3,474,219,239,157,2564,1,19,2,w2
4509,3176,193,13,658,90,335,218,250,163,2854,2,31,3,w3
4510,3248,170,19,488,34,708,230,245,138,2505,2,13,3,w3
4511,3326,75,31,306,119,1943,240,167,35,2329,1,33,3,w3
4512,2877,64,26,90,46,2554,233,178,61,2053,1,33,3,w3
4513,3163,313,15,430,87,3134,178,227,189,1230,1,24,3,w3
4514,3272,42,14,335,73,1032,222,209,120,1816,1,23,2,w2
4515,3073,92,25,371,137,1518,249,193,58,2529,1,33,3,w3
4516,3377,72,27,240,65,2280,239,177,52,1991,7,39,3,w3
4517,3188,55,17,466,126,2107,228,201,100,1800,1,33,3,w3
4518,3267,59,10,268,51,1123,228,219,124,1889,1,23,2,w2
4519,3411,122,6,750,182,750,230,235,138,342,7,40,2,w2
4520,3408,54,9,664,198,660,225,221,130,330,7,40,2,w2
4521,3380,164,18,700,215,1527,233,243,133,1158,1,31,2,w2
4522,3131,180,1,242,5,607,219,239,157,2423,1,19,2,w2
4523,3165,155,13,569,73,268,235,241,135,2856,2,23,3,w3
4524,3181,179,23,743,93,323,222,247,145,2676,2,23,3,w3
4525,3214,99,14,741,7,1211,242,220,104,2379,2,33,3,w3
4526,3144,68,13,408,119,2202,233,213,109,1779,1,33,3,w3
4527,3099,70,26,390,74,2254,237,180,57,1795,1,33,3,w3
4528,2967,262,16,170,32,3261,179,247,205,1890,1,24,3,w3
4529,3124,295,15,210,31,150,175,234,199,891,1,22,2,w2
4530,3248,4,12,95,19,1259,204,216,149,1924,1,23,2,w2
4531,3268,316,20,331,73,518,162,218,194,371,1,33,2,w2
4532,3152,263,11,390,50,170,192,246,193,2942,2,23,3,w3
4533,3082,88,22,418,146,1458,247,197,68,2462,1,33,3,w3
4534,3201,302,14,564,125,3214,179,233,193,1082,1,32,3,w3
4535,3171,36,12,285,37,871,219,212,127,2165,1,23,2,w2
4536,3169,245,15,713,76,283,188,250,199,2609,2,23,3,w3
4537,3206,213,18,780,122,404,201,254,183,2509,2,23,3,w3
4538,3246,347,9,324,68,2010,202,225,161,1905,2,33,3,w3
4539,2911,78,26,95,49,2629,242,184,56,1932,1,33,3,w3
4540,3242,316,19,319,91,2620,165,220,193,313,1,33,3,w3
4541,3266,9,13,120,23,1299,205,213,144,1819,1,23,2,w2
4542,3263,315,8,0,0,1290,199,234,174,1674,1,23,2,w2
4543,3332,156,23,573,167,1655,239,235,112,1271,1,33,2,w2
4544,3296,148,25,484,131,1650,244,229,98,1414,1,33,2,w2
4545,3189,216,19,751,105,361,198,254,187,2496,2,23,3,w3
4546,2954,83,11,85,21,1999,235,221,116,2731,2,23,3,w3
4547,3326,50,24,297,119,2072,222,181,80,2155,1,33,3,w3
4548,3251,41,9,319,60,2040,221,221,134,1892,2,33,3,w3
4549,2975,68,32,192,85,2563,233,161,36,1840,1,33,3,w3
4550,3273,38,17,42,10,1320,218,202,114,1710,1,23,2,w2
4551,3383,6,2,890,202,1198,216,234,155,750,1,31,2,w2
4552,3197,132,6,426,16,626,231,237,139,2287,2,23,3,w3
4553,3343,45,18,339,136,2106,222,197,103,2151,1,33,3,w3
4554,3209,146,17,300,34,2164,241,235,117,1667,1,27,3,w3
4555,2906,286,12,277,21,2970,185,239,194,2132,1,22,3,w3
4556,3403,111,4,658,62,812,227,235,143,503,7,38,2,w2
4557,3405,129,3,671,55,782,225,237,147,495,7,38,2,w2
4558,3203,96,9,0,0,60,234,228,125,792,2,16,2,w2
4559,3322,320,11,474,127,663,191,229,178,481,1,33,2,w2
4560,3282,141,23,450,117,1680,246,227,96,1405,1,33,2,w2
4561,3194,146,7,769,258,1126,230,239,142,2242,2,33,3,w3
4562,3045,251,12,268,48,3407,193,248,193,1660,1,13,3,w3
4563,3049,120,24,210,24,2469,252,212,73,1645,1,27,3,w3
4564,3234,14,10,531,89,3171,211,220,145,924,1,32,3,w3
4565,3293,335,14,30,6,1410,187,220,172,1679,1,23,2,w2
4566,3147,149,12,120,13,785,236,239,131,2285,1,23,2,w2
4567,3295,107,13,390,73,446,241,224,110,618,2,24,2,w2
4568,3250,144,18,382,85,1684,243,234,113,1438,1,33,2,w2
4569,3241,138,14,309,76,1565,240,235,121,1549,1,33,2,w2
4570,3213,137,18,180,26,2207,245,230,106,1643,1,27,3,w3
4571,3176,234,22,618,74,3431,177,253,207,1230,1,13,3,w3
4572,3192,153,10,201,43,1269,232,241,139,1841,1,23,2,w2
4573,3161,158,11,150,28,1031,232,242,140,2069,1,23,2,w2
4574,3050,132,29,120,25,2523,251,210,65,1543,1,27,3,w3
4575,2965,163,24,120,54,2665,235,238,120,1639,1,27,3,w3
4576,3329,332,22,558,178,2673,165,207,179,350,1,33,3,w3
4577,3137,283,16,150,31,120,174,239,204,649,1,22,2,w2
4578,3228,142,18,258,63,1570,243,233,112,1572,1,23,2,w2
4579,3199,197,6,618,115,418,218,246,163,2156,2,23,3,w3
4580,3011,65,7,457,72,1503,227,226,134,2311,2,23,3,w3
4581,2954,167,23,90,6,2676,232,241,128,1599,1,27,3,w3
4582,3008,95,8,485,69,1490,233,229,128,2285,2,23,3,w3
4583,2912,134,17,30,6,2779,245,230,108,1638,1,20,3,w3
4584,3239,243,17,661,88,3282,185,251,202,997,1,32,3,w3
4585,3409,90,7,474,13,854,231,229,132,706,7,38,2,w2
